,0
85974,-5800.0
85975,-5800.0
85976,-5800.0
85977,-5800.0
85978,-5800.0
85979,-5800.0
85980,-5800.0
85981,-5800.0
85982,-5800.0
85983,-5800.0
85984,-5800.0
85985,-5800.0
85986,-5800.0
85987,-5800.0
85988,-5800.0
85989,-5800.0
85990,-5800.0
85991,-5800.0
85992,-5800.0
85993,-5800.0
85994,-5800.0
85995,-5800.0
85996,-5800.0
85997,-5800.0
85998,-5800.0
85999,-5800.0
86000,-5800.0
86001,-5800.0
86002,-5800.0
86003,-5800.0
86004,-5800.0
86005,-5800.0
86006,-5800.0
86007,-5800.0
86008,-5800.0
86009,-5800.0
86010,-5800.0
86011,-5800.0
86012,-5800.0
86013,-5800.0
86014,-5800.0
86015,-5800.0
86016,-5800.0
86017,-6675.0
86018,-6675.0
86019,-5375.0
86020,-4375.0
86021,-3975.0
86022,-4575.0
86023,-4175.0
86024,-4175.0
86025,-4175.0
86026,-4175.0
86027,-4175.0
86028,-4175.0
86029,-4175.0
86030,-4175.0
86031,-4175.0
86032,-4175.0
86033,-4175.0
86034,-4175.0
86035,-4175.0
86036,-4175.0
86037,-4175.0
86038,-4175.0
86039,-4175.0
86040,-4175.0
86041,-4175.0
86042,-4175.0
86043,-4175.0
86044,-4175.0
86045,-4175.0
86046,-4175.0
86047,-4175.0
86048,-4175.0
86049,-4175.0
86050,-4175.0
86051,-4175.0
86052,-4175.0
86053,-3175.0
86054,-3175.0
86055,-3175.0
86056,-3175.0
86057,-3175.0
86058,-3175.0
86059,-3175.0
86060,-3175.0
86061,-3175.0
86062,-3175.0
86063,-3175.0
86064,-3175.0
86065,-3175.0
86066,-3175.0
86067,-3175.0
86068,-3175.0
86069,-3175.0
86070,-3175.0
86071,-3175.0
86072,-3175.0
86073,-3175.0
86074,-3175.0
86075,-3175.0
86076,-3175.0
86077,-3175.0
86078,-3275.0
86079,-3275.0
86080,-3275.0
86081,-3275.0
86082,-3275.0
86083,-3275.0
86084,-3275.0
86085,-3275.0
86086,-3275.0
86087,-3275.0
86088,-3275.0
86089,-3275.0
86090,-3275.0
86091,-3275.0
86092,-3275.0
86093,-3275.0
86094,-3275.0
86095,-1575.0
86096,-1575.0
86097,-2375.0
86098,-2475.0
86099,-3175.0
86100,-2475.0
86101,-3775.0
86102,-3775.0
86103,-3775.0
86104,-3775.0
86105,-3775.0
86106,-3775.0
86107,-3775.0
86108,-3775.0
86109,-3775.0
86110,-3775.0
86111,-3775.0
86112,-3775.0
86113,-3775.0
86114,-3775.0
86115,-3775.0
86116,-3775.0
86117,-3775.0
86118,-3775.0
86119,-3775.0
86120,-3775.0
86121,-3775.0
86122,-3775.0
86123,-3775.0
86124,-3775.0
86125,-3775.0
86126,-3775.0
86127,-3775.0
86128,-3775.0
86129,-3775.0
86130,-3775.0
86131,-3775.0
86132,-3775.0
86133,-3775.0
86134,-3775.0
86135,-3775.0
86136,-3775.0
86137,-3775.0
86138,-3775.0
86139,-3775.0
86140,-3775.0
86141,-3775.0
86142,-3775.0
86143,-3775.0
86144,-3775.0
86145,-3775.0
86146,-3775.0
86147,-3775.0
86148,-3775.0
86149,-3775.0
86150,-3775.0
86151,-4975.0
86152,-4575.0
86153,-4575.0
86154,-4575.0
86155,-4575.0
86156,-4575.0
86157,-4575.0
86158,-4575.0
86159,-4575.0
86160,-4575.0
86161,-4575.0
86162,-4575.0
86163,-4575.0
86164,-4575.0
86165,-4575.0
86166,-4575.0
86167,-4575.0
86168,-4575.0
86169,-4575.0
86170,-4575.0
86171,-4575.0
86172,-4575.0
86173,-6675.0
86174,-6675.0
86175,-5175.0
86176,-5425.0
86177,-3175.0
86178,-3050.0
86179,-3050.0
86180,-3050.0
86181,-3050.0
86182,-3050.0
86183,-3050.0
86184,-3050.0
86185,-3050.0
86186,-3050.0
86187,-3050.0
86188,-3050.0
86189,-3050.0
86190,-3050.0
86191,-3050.0
86192,-3050.0
86193,-3050.0
86194,-3050.0
86195,-3050.0
86196,-3050.0
86197,-3050.0
86198,-3050.0
86199,-3050.0
86200,-3050.0
86201,-3050.0
86202,-3050.0
86203,-3050.0
86204,-3050.0
86205,-3050.0
86206,-3050.0
86207,-3050.0
86208,-3050.0
86209,-3050.0
86210,-3050.0
86211,-3050.0
86212,-2925.0
86213,-2925.0
86214,-2925.0
86215,-2925.0
86216,-2925.0
86217,-3425.0
86218,-3425.0
86219,-3425.0
86220,-3425.0
86221,-3425.0
86222,-3425.0
86223,-3425.0
86224,-3425.0
86225,-3425.0
86226,-3425.0
86227,-3425.0
86228,-3425.0
86229,-3425.0
86230,-3425.0
86231,-3425.0
86232,-3425.0
86233,-3425.0
86234,-3425.0
86235,-3425.0
86236,-3425.0
86237,-3425.0
86238,-3425.0
86239,-3425.0
86240,-3425.0
86241,-2800.0
86242,-2800.0
86243,-2800.0
86244,-2800.0
86245,-2800.0
86246,-2800.0
86247,-2800.0
86248,-2800.0
86249,-2800.0
86250,-3175.0
86251,-4800.0
