,0
86296,-2462.5
86297,-2462.5
86298,-2462.5
86299,-2462.5
86300,-2462.5
86301,-2462.5
86302,-2462.5
86303,-2462.5
86304,-2462.5
86305,-2462.5
86306,-2462.5
86307,-2462.5
86308,-2462.5
86309,-2462.5
86310,-2462.5
86311,-2462.5
86312,-2462.5
86313,-2462.5
86314,-2462.5
86315,-2462.5
86316,-2462.5
86317,-2462.5
86318,-2462.5
86319,-2462.5
86320,-2462.5
86321,-2462.5
86322,-2462.5
86323,-2462.5
86324,-2462.5
86325,-2462.5
86326,-2462.5
86327,-2462.5
86328,-2462.5
86329,-2462.5
86330,-2462.5
86331,-2462.5
86332,-1837.5
86333,-837.5
86334,-1212.5
86335,-837.5
86336,-837.5
86337,-837.5
86338,-837.5
86339,-837.5
86340,-837.5
86341,-3212.5
86342,-3212.5
86343,-3212.5
86344,-3212.5
86345,-3212.5
86346,-3212.5
86347,-3212.5
86348,-3212.5
86349,-3212.5
86350,-3212.5
86351,-3212.5
86352,-3212.5
86353,-3212.5
86354,-3212.5
86355,-3212.5
86356,-3212.5
86357,-3212.5
86358,-3212.5
86359,-3212.5
86360,-3212.5
86361,-3212.5
86362,-3212.5
86363,-3212.5
86364,-3212.5
86365,-3212.5
86366,-3212.5
86367,-3212.5
86368,-3212.5
86369,-3212.5
86370,-3212.5
86371,-3212.5
86372,-3212.5
86373,-3212.5
86374,-3212.5
86375,-3212.5
86376,-3212.5
86377,-3212.5
86378,-3212.5
86379,-3212.5
86380,-3212.5
86381,-3212.5
86382,-3212.5
86383,-3212.5
86384,-4712.5
86385,-4712.5
86386,-4712.5
86387,-4712.5
86388,-4712.5
86389,-4712.5
86390,-4712.5
86391,-4712.5
86392,-4712.5
86393,-4712.5
86394,-4712.5
86395,-4712.5
86396,-4712.5
86397,-4712.5
86398,-4712.5
86399,-4712.5
86400,-4712.5
86401,-4712.5
86402,-4712.5
86403,-4712.5
86404,-4712.5
86405,-4712.5
86406,-4712.5
86407,-7087.5
86408,-7087.5
86409,-7087.5
86410,-7087.5
86411,-7712.5
86412,-7712.5
86413,-7712.5
86414,-7712.5
86415,-7712.5
86416,-7712.5
86417,-7712.5
86418,-7712.5
86419,-7712.5
86420,-7712.5
86421,-7712.5
86422,-7712.5
86423,-7712.5
86424,-7712.5
86425,-7712.5
86426,-7712.5
86427,-7712.5
86428,-7712.5
86429,-7712.5
86430,-7712.5
86431,-7712.5
86432,-7712.5
86433,-8212.5
86434,-8212.5
86435,-8212.5
86436,-8212.5
86437,-8212.5
86438,-8212.5
86439,-8212.5
86440,-8212.5
86441,-8212.5
86442,-8212.5
86443,-8212.5
86444,-8212.5
86445,-8212.5
86446,-8212.5
86447,-8212.5
86448,-8212.5
86449,-8212.5
86450,-8212.5
86451,-8212.5
86452,-8212.5
86453,-6712.5
86454,-6462.5
86455,-6462.5
86456,-6462.5
86457,-6462.5
86458,-6462.5
86459,-6462.5
86460,-6462.5
86461,-6462.5
86462,-6462.5
86463,-6462.5
86464,-6462.5
86465,-6462.5
86466,-6462.5
86467,-6462.5
86468,-6462.5
86469,-6462.5
86470,-6462.5
86471,-6462.5
86472,-6462.5
86473,-6462.5
86474,-6462.5
86475,-6462.5
86476,-6462.5
86477,-6462.5
86478,-6462.5
86479,-6462.5
86480,-5837.5
86481,-5837.5
86482,-5837.5
86483,-5837.5
86484,-5837.5
86485,-5837.5
86486,-5837.5
86487,-5837.5
86488,-4462.5
86489,-4962.5
86490,-4962.5
86491,-4962.5
86492,-4962.5
86493,-4962.5
86494,-4962.5
86495,-4962.5
86496,-4962.5
86497,-4962.5
86498,-5962.5
86499,-5962.5
86500,-5962.5
86501,-5962.5
86502,-5962.5
86503,-5962.5
86504,-5962.5
86505,-5962.5
86506,-5962.5
86507,-5962.5
86508,-5962.5
86509,-5962.5
86510,-5962.5
86511,-5962.5
86512,-5962.5
86513,-5962.5
86514,-5962.5
86515,-5962.5
86516,-5962.5
86517,-5962.5
86518,-5962.5
86519,-5962.5
86520,-5962.5
86521,-5962.5
86522,-5962.5
86523,-5962.5
86524,-5962.5
86525,-5962.5
86526,-5962.5
86527,-5962.5
86528,-5962.5
86529,-5962.5
86530,-5962.5
86531,-5962.5
86532,-5962.5
86533,-5962.5
86534,-5962.5
86535,-5962.5
86536,-5962.5
86537,-5962.5
86538,-5962.5
86539,-5962.5
86540,-5962.5
86541,-5962.5
86542,-5962.5
86543,-5337.5
86544,-4837.5
86545,-4837.5
86546,-4837.5
86547,-3587.5
86548,-2462.5
86549,-2962.5
86550,-2462.5
86551,-2462.5
86552,-2462.5
86553,-2462.5
86554,-2462.5
86555,-2462.5
86556,-2462.5
86557,-2462.5
86558,-2462.5
86559,-2462.5
86560,-2462.5
86561,-2462.5
86562,-2462.5
86563,-5087.5
86564,-5087.5
86565,-5087.5
86566,-5087.5
86567,-5087.5
86568,-5087.5
86569,-5087.5
86570,-5087.5
86571,-5087.5
86572,-5087.5
86573,-5087.5
86574,-5087.5
86575,-5087.5
86576,-5087.5
86577,-5087.5
86578,-5087.5
86579,-5087.5
86580,-5087.5
86581,-5087.5
86582,-5087.5
86583,-5087.5
86584,-5087.5
86585,-5087.5
86586,-5087.5
86587,-5087.5
86588,-5087.5
86589,-5087.5
86590,-5087.5
86591,-5087.5
86592,-5087.5
86593,-5087.5
86594,-5087.5
86595,-5087.5
86596,-5087.5
86597,-5087.5
86598,-5087.5
86599,-5087.5
86600,-5087.5
86601,-5087.5
86602,-5087.5
86603,-5087.5
86604,-5087.5
86605,-5087.5
86606,-5087.5
86607,-5087.5
86608,-5087.5
86609,-5087.5
86610,-5087.5
86611,-5087.5
86612,-5087.5
86613,-5087.5
86614,-5087.5
86615,-5087.5
86616,-5087.5
86617,-5087.5
86618,-5087.5
86619,-5087.5
86620,-5087.5
86621,-5087.5
86622,-5087.5
86623,-5087.5
86624,-5087.5
86625,-5087.5
86626,-5087.5
86627,-5087.5
86628,-5087.5
86629,-5087.5
86630,-5087.5
86631,-5087.5
86632,-5087.5
86633,-5087.5
86634,-5087.5
86635,-5087.5
86636,-5087.5
86637,-5087.5
86638,-5087.5
86639,-5087.5
86640,-5087.5
86641,-5087.5
86642,-5462.5
86643,-5462.5
86644,-5462.5
86645,-5462.5
86646,-5462.5
86647,-5462.5
86648,-5462.5
86649,-5462.5
86650,-5462.5
86651,-5462.5
86652,-5462.5
86653,-5462.5
86654,-5462.5
86655,-5462.5
86656,-5462.5
86657,-5462.5
86658,-5462.5
86659,-5462.5
86660,-5462.5
86661,-5462.5
86662,-5462.5
86663,-5462.5
86664,-5462.5
86665,-5462.5
86666,-5462.5
86667,-5462.5
86668,-5462.5
86669,-5462.5
86670,-5462.5
86671,-5462.5
86672,-5462.5
86673,-5462.5
86674,-5462.5
86675,-5462.5
86676,-5462.5
86677,-5462.5
86678,-5462.5
86679,-5462.5
86680,-5462.5
86681,-5462.5
86682,-5462.5
86683,-5462.5
86684,-5462.5
86685,-5462.5
86686,-5462.5
86687,-5462.5
86688,-5462.5
86689,-6212.5
86690,-6212.5
86691,-6212.5
86692,-6212.5
86693,-6212.5
86694,-6212.5
86695,-6212.5
86696,-6212.5
86697,-6212.5
86698,-6212.5
86699,-6212.5
86700,-6212.5
86701,-6212.5
86702,-6212.5
86703,-6212.5
86704,-6212.5
86705,-6212.5
86706,-6212.5
86707,-6212.5
86708,-6212.5
86709,-6212.5
86710,-6212.5
86711,-6212.5
86712,-6212.5
86713,-6212.5
86714,-6212.5
86715,-6212.5
86716,-6212.5
86717,-6212.5
86718,-6212.5
86719,-12712.5
86720,-12712.5
86721,-12712.5
86722,-12712.5
86723,-12712.5
86724,-12712.5
86725,-12712.5
86726,-12712.5
86727,-12712.5
86728,-12712.5
86729,-12712.5
86730,-12712.5
86731,-12712.5
86732,-12712.5
86733,-12712.5
86734,-12712.5
86735,-12712.5
86736,-12712.5
86737,-12712.5
86738,-12712.5
86739,-12712.5
86740,-12712.5
86741,-12712.5
86742,-12712.5
86743,-12712.5
86744,-12712.5
86745,-12712.5
86746,-12712.5
86747,-12712.5
86748,-12712.5
86749,-12712.5
86750,-12712.5
86751,-12712.5
86752,-12712.5
86753,-12712.5
86754,-12712.5
86755,-12712.5
86756,-12712.5
86757,-12712.5
86758,-12712.5
86759,-12712.5
86760,-11587.5
86761,-11587.5
86762,-11587.5
86763,-11587.5
86764,-11587.5
86765,-11587.5
86766,-11587.5
86767,-11587.5
86768,-11587.5
86769,-11587.5
86770,-11587.5
86771,-11587.5
86772,-11587.5
86773,-11587.5
86774,-11587.5
86775,-11587.5
86776,-11587.5
86777,-11587.5
86778,-12837.5
86779,-11837.5
86780,-11837.5
86781,-11837.5
86782,-11837.5
86783,-11837.5
86784,-11837.5
86785,-11837.5
86786,-11712.5
86787,-11712.5
86788,-11712.5
86789,-11712.5
86790,-11712.5
86791,-11712.5
86792,-11712.5
86793,-11712.5
86794,-11712.5
86795,-11712.5
86796,-11712.5
86797,-10087.5
86798,-10087.5
86799,-10212.5
86800,-10212.5
86801,-10212.5
86802,-10212.5
86803,-9837.5
86804,-9837.5
86805,-9837.5
86806,-9837.5
86807,-9837.5
86808,-9837.5
86809,-9837.5
86810,-9837.5
86811,-9837.5
86812,-9837.5
86813,-9837.5
86814,-9837.5
86815,-9837.5
86816,-9837.5
86817,-9837.5
86818,-9837.5
86819,-9837.5
86820,-9837.5
86821,-9837.5
86822,-9837.5
86823,-9837.5
86824,-9837.5
86825,-9837.5
86826,-9837.5
86827,-9837.5
86828,-9837.5
86829,-9837.5
86830,-9837.5
86831,-9837.5
86832,-9837.5
86833,-9837.5
86834,-9837.5
86835,-9837.5
86836,-9837.5
86837,-9837.5
86838,-9837.5
86839,-9837.5
86840,-9837.5
86841,-9837.5
86842,-9837.5
86843,-9837.5
86844,-9837.5
86845,-9837.5
86846,-9837.5
86847,-10212.5
86848,-10212.5
86849,-10212.5
86850,-10212.5
86851,-10212.5
86852,-10212.5
86853,-10212.5
86854,-10212.5
86855,-10212.5
86856,-10212.5
86857,-10212.5
86858,-10212.5
86859,-10212.5
86860,-10212.5
86861,-10212.5
86862,-10212.5
86863,-10212.5
86864,-10212.5
86865,-10212.5
86866,-10212.5
86867,-10212.5
86868,-10212.5
86869,-10212.5
86870,-10212.5
86871,-10212.5
86872,-10212.5
86873,-10212.5
86874,-10212.5
86875,-8587.5
86876,-8587.5
86877,-8587.5
86878,-8587.5
86879,-8587.5
86880,-8587.5
86881,-8587.5
86882,-8587.5
86883,-8587.5
86884,-8587.5
86885,-8587.5
86886,-8587.5
86887,-8587.5
86888,-8587.5
86889,-8587.5
86890,-8587.5
86891,-8587.5
86892,-8587.5
86893,-8587.5
86894,-8587.5
86895,-8587.5
86896,-8587.5
86897,-8587.5
86898,-8587.5
86899,-8587.5
86900,-8587.5
86901,-8587.5
86902,-8587.5
86903,-8587.5
86904,-8587.5
86905,-8587.5
86906,-8587.5
86907,-8587.5
86908,-8587.5
86909,-8587.5
86910,-8587.5
86911,-8587.5
86912,-8587.5
86913,-8587.5
86914,-8587.5
86915,-8587.5
86916,-8587.5
86917,-8587.5
86918,-8587.5
86919,-8587.5
86920,-8587.5
86921,-8587.5
86922,-8587.5
86923,-8587.5
86924,-8587.5
86925,-8587.5
86926,-8587.5
86927,-8837.5
86928,-8837.5
86929,-8837.5
86930,-8837.5
86931,-8837.5
86932,-8837.5
86933,-8837.5
86934,-8837.5
86935,-8837.5
86936,-8837.5
86937,-8837.5
86938,-8837.5
86939,-8837.5
86940,-8837.5
86941,-8837.5
86942,-8837.5
86943,-8837.5
86944,-8837.5
86945,-8337.5
86946,-8337.5
86947,-8337.5
86948,-8337.5
86949,-7837.5
86950,-9087.5
86951,-9087.5
86952,-9087.5
86953,-8837.5
86954,-8837.5
86955,-8837.5
86956,-8837.5
86957,-8837.5
86958,-8837.5
86959,-8837.5
86960,-8837.5
86961,-8837.5
86962,-8837.5
86963,-8837.5
86964,-8837.5
86965,-8837.5
86966,-8837.5
86967,-8837.5
86968,-8837.5
86969,-8837.5
86970,-8837.5
86971,-8837.5
86972,-8837.5
86973,-8837.5
86974,-8837.5
86975,-8837.5
86976,-8837.5
86977,-8837.5
86978,-8837.5
86979,-8837.5
86980,-8837.5
86981,-8837.5
86982,-8837.5
86983,-8837.5
86984,-8837.5
86985,-8837.5
86986,-8837.5
86987,-8837.5
86988,-8837.5
86989,-8837.5
86990,-8837.5
86991,-8837.5
86992,-8837.5
86993,-8837.5
86994,-8837.5
86995,-8837.5
86996,-8837.5
86997,-8837.5
86998,-8837.5
86999,-8837.5
87000,-8837.5
87001,-8837.5
87002,-8837.5
87003,-8837.5
87004,-6337.5
87005,-7087.5
87006,-7087.5
87007,-7087.5
87008,-7087.5
87009,-8587.5
87010,-8587.5
87011,-8587.5
87012,-8587.5
87013,-8587.5
87014,-8587.5
87015,-8712.5
87016,-9712.5
87017,-5962.5
87018,-5962.5
87019,-5962.5
87020,-5962.5
87021,-5962.5
87022,-5962.5
87023,-5962.5
87024,-5962.5
87025,-5962.5
87026,-5962.5
87027,-7587.5
87028,-7587.5
87029,-7587.5
87030,-7587.5
87031,-2712.5
87032,-2712.5
87033,-2712.5
87034,-2712.5
87035,-5812.5
87036,-10912.5
87037,-10212.5
87038,-9612.5
87039,-8712.5
87040,-6812.5
87041,-6812.5
87042,-6812.5
87043,-6812.5
87044,-6812.5
87045,-6812.5
87046,-6812.5
87047,-6812.5
87048,-6812.5
87049,-6812.5
87050,-6812.5
87051,-3212.5
87052,-3212.5
87053,-3212.5
87054,-3212.5
87055,-2912.5
87056,-2912.5
87057,-2912.5
87058,-2912.5
87059,-2912.5
87060,-2912.5
87061,-2912.5
87062,-2912.5
87063,-2912.5
87064,-2912.5
87065,-2912.5
87066,-2912.5
87067,-2912.5
87068,-2912.5
87069,-2912.5
87070,-2912.5
87071,-2912.5
87072,-2912.5
87073,-2912.5
87074,-2912.5
87075,-2912.5
87076,-2912.5
87077,-2912.5
87078,-2912.5
87079,-2912.5
87080,-2912.5
87081,-2912.5
87082,-2912.5
87083,-2912.5
87084,-2912.5
87085,-2912.5
87086,-2912.5
