trade_id,entry_bar,exit_bar,entry_time,exit_time,direction,size,entry_price,exit_price,hold_bars,gross_pnl,commission,slippage_cost,net_pnl,entry_signal,exit_reason
32,694,695,2024-05-09 17:00:00+00:00,2024-05-09 17:05:00+00:00,LONG,10,5233.5,5230.75,1,-1375.0,25.0,250.0,-1650.0,toxic_cont,time_exit
33,715,716,2024-05-09 18:45:00+00:00,2024-05-09 18:50:00+00:00,LONG,10,5236.0,5235.5,1,-250.0,25.0,250.0,-525.0,toxic_cont,time_exit
34,731,735,2024-05-10 13:35:00+00:00,2024-05-10 13:55:00+00:00,LONG,10,5259.0,5261.75,4,1375.0,25.0,250.0,1100.0,toxic_cont,time_exit
35,740,741,2024-05-10 14:20:00+00:00,2024-05-10 14:25:00+00:00,LONG,10,5250.25,5245.0,1,-2625.0,25.0,250.0,-2900.0,toxic_cont,time_exit
36,782,784,2024-05-10 17:50:00+00:00,2024-05-10 18:00:00+00:00,LONG,10,5242.0,5241.75,2,-125.0,25.0,250.0,-400.0,toxic_cont,time_exit
37,806,807,2024-05-10 19:50:00+00:00,2024-05-10 19:55:00+00:00,LONG,10,5250.25,5245.0,1,-2625.0,25.0,250.0,-2900.0,toxic_cont,time_exit
38,810,811,2024-05-13 13:40:00+00:00,2024-05-13 13:45:00+00:00,LONG,10,5250.75,5249.0,1,-875.0,25.0,250.0,-1150.0,toxic_cont,time_exit
39,832,833,2024-05-13 15:30:00+00:00,2024-05-13 15:35:00+00:00,LONG,10,5245.75,5244.25,1,-750.0,25.0,250.0,-1025.0,toxic_cont,time_exit
40,852,854,2024-05-13 17:10:00+00:00,2024-05-13 17:20:00+00:00,LONG,10,5240.5,5243.5,2,1500.0,25.0,250.0,1225.0,toxic_cont,time_exit
41,879,880,2024-05-13 19:25:00+00:00,2024-05-13 19:30:00+00:00,LONG,10,5244.5,5245.25,1,375.0,25.0,250.0,100.0,toxic_cont,time_exit
42,887,889,2024-05-14 13:35:00+00:00,2024-05-14 13:45:00+00:00,LONG,10,5248.75,5250.0,2,625.0,25.0,250.0,350.0,toxic_cont,time_exit
43,897,898,2024-05-14 14:25:00+00:00,2024-05-14 14:30:00+00:00,LONG,10,5258.5,5256.0,1,-1250.0,25.0,250.0,-1525.0,toxic_cont,time_exit
44,942,944,2024-05-14 18:10:00+00:00,2024-05-14 18:20:00+00:00,LONG,10,5257.5,5259.25,2,875.0,25.0,250.0,600.0,toxic_cont,time_exit
45,946,950,2024-05-14 18:30:00+00:00,2024-05-14 18:50:00+00:00,LONG,10,5263.25,5267.5,4,2125.0,25.0,250.0,1850.0,toxic_cont,time_exit
46,962,963,2024-05-14 19:50:00+00:00,2024-05-14 19:55:00+00:00,LONG,10,5274.0,5268.25,1,-2875.0,25.0,250.0,-3150.0,toxic_cont,time_exit
47,964,969,2024-05-15 13:30:00+00:00,2024-05-15 13:55:00+00:00,LONG,10,5300.0,5291.75,5,-4125.0,25.0,250.0,-4400.0,toxic_cont,time_exit
48,1041,1042,2024-05-15 19:55:00+00:00,2024-05-16 13:30:00+00:00,SHORT,10,5333.25,5334.5,1,-625.0,25.0,250.0,-900.0,toxic_rev,time_exit
49,1088,1089,2024-05-16 17:20:00+00:00,2024-05-16 17:25:00+00:00,SHORT,10,5329.25,5331.25,1,-1000.0,25.0,250.0,-1275.0,toxic_rev,time_exit
50,1118,1119,2024-05-16 19:50:00+00:00,2024-05-16 19:55:00+00:00,LONG,10,5333.25,5319.75,1,-6750.0,25.0,250.0,-7025.0,toxic_cont,time_exit
51,1123,1124,2024-05-17 13:45:00+00:00,2024-05-17 13:50:00+00:00,LONG,10,5319.25,5318.75,1,-250.0,25.0,250.0,-525.0,toxic_cont,time_exit
52,1159,1160,2024-05-17 16:45:00+00:00,2024-05-17 16:50:00+00:00,LONG,10,5318.0,5319.75,1,875.0,25.0,250.0,600.0,toxic_cont,time_exit
53,1177,1180,2024-05-17 18:15:00+00:00,2024-05-17 18:30:00+00:00,LONG,10,5312.25,5312.25,3,0.0,25.0,250.0,-275.0,toxic_cont,time_exit
54,1185,1186,2024-05-17 18:55:00+00:00,2024-05-17 19:00:00+00:00,LONG,10,5321.0,5320.75,1,-125.0,25.0,250.0,-400.0,toxic_cont,time_exit
55,1196,1197,2024-05-17 19:50:00+00:00,2024-05-17 19:55:00+00:00,LONG,10,5324.75,5327.5,1,1375.0,25.0,250.0,1100.0,toxic_cont,time_exit
56,1198,1199,2024-05-20 13:30:00+00:00,2024-05-20 13:35:00+00:00,LONG,10,5333.75,5333.0,1,-375.0,25.0,250.0,-650.0,toxic_cont,time_exit
57,1202,1203,2024-05-20 13:50:00+00:00,2024-05-20 13:55:00+00:00,LONG,10,5343.5,5343.75,1,125.0,25.0,250.0,-150.0,toxic_cont,time_exit
58,1246,1247,2024-05-20 17:30:00+00:00,2024-05-20 17:35:00+00:00,LONG,10,5336.75,5335.5,1,-625.0,25.0,250.0,-900.0,toxic_cont,time_exit
59,1274,1275,2024-05-20 19:50:00+00:00,2024-05-20 19:55:00+00:00,LONG,10,5330.25,5333.0,1,1375.0,25.0,250.0,1100.0,toxic_cont,time_exit
60,1276,1277,2024-05-21 13:30:00+00:00,2024-05-21 13:35:00+00:00,LONG,10,5327.25,5326.75,1,-250.0,25.0,250.0,-525.0,toxic_cont,time_exit
61,1326,1327,2024-05-21 17:40:00+00:00,2024-05-21 17:45:00+00:00,LONG,10,5337.0,5336.0,1,-500.0,25.0,250.0,-775.0,toxic_cont,time_exit
62,1329,1330,2024-05-21 17:55:00+00:00,2024-05-21 18:00:00+00:00,LONG,10,5339.5,5336.25,1,-1625.0,25.0,250.0,-1900.0,toxic_cont,time_exit
63,1344,1345,2024-05-21 19:10:00+00:00,2024-05-21 19:15:00+00:00,LONG,10,5340.25,5340.75,1,250.0,25.0,250.0,-25.0,toxic_cont,time_exit
64,1348,1350,2024-05-21 19:30:00+00:00,2024-05-21 19:40:00+00:00,LONG,10,5343.75,5341.75,2,-1000.0,25.0,250.0,-1275.0,toxic_cont,time_exit
65,1352,1353,2024-05-21 19:50:00+00:00,2024-05-21 19:55:00+00:00,LONG,10,5345.75,5345.75,1,0.0,25.0,250.0,-275.0,toxic_cont,time_exit
66,1354,1355,2024-05-22 13:30:00+00:00,2024-05-22 13:35:00+00:00,LONG,10,5340.25,5339.75,1,-250.0,25.0,250.0,-525.0,toxic_cont,time_exit
67,1403,1405,2024-05-22 17:35:00+00:00,2024-05-22 17:45:00+00:00,SHORT,10,5332.25,5329.25,2,1500.0,25.0,250.0,1225.0,toxic_rev,time_exit
68,1408,1409,2024-05-22 18:00:00+00:00,2024-05-22 18:05:00+00:00,SHORT,8,5321.25,5324.75,1,-1400.0,20.0,200.0,-1620.0,toxic_rev,time_exit
69,1414,1417,2024-05-22 18:30:00+00:00,2024-05-22 18:45:00+00:00,LONG,8,5311.0,5315.75,3,1900.0,20.0,200.0,1680.0,toxic_cont,time_exit
70,1426,1427,2024-05-22 19:30:00+00:00,2024-05-22 19:35:00+00:00,LONG,8,5326.25,5322.5,1,-1500.0,20.0,200.0,-1720.0,toxic_cont,time_exit
71,1430,1431,2024-05-22 19:50:00+00:00,2024-05-22 19:55:00+00:00,LONG,8,5319.75,5329.0,1,3700.0,20.0,200.0,3480.0,toxic_cont,time_exit
72,1434,1440,2024-05-23 13:40:00+00:00,2024-05-23 14:10:00+00:00,LONG,8,5345.5,5334.75,6,-4300.0,20.0,200.0,-4520.0,toxic_cont,time_exit
73,1450,1451,2024-05-23 15:00:00+00:00,2024-05-23 15:05:00+00:00,LONG,8,5324.0,5332.5,1,3400.0,20.0,200.0,3180.0,toxic_cont,time_exit
